,Learning Rate,Max Depth,Boosting Count,R2
3510,4.641588833612778,5,35,0.6675
3511,4.641588833612778,5,36,0.6675
3512,4.641588833612778,5,37,0.6675
3513,4.641588833612778,5,38,0.6675
3514,4.641588833612778,5,39,0.6675
3515,4.641588833612778,5,40,0.6675
3516,4.641588833612778,5,41,0.6675
3517,4.641588833612778,5,42,0.6675
3518,4.641588833612778,5,43,0.6675
3519,4.641588833612778,5,44,0.6675
3520,4.641588833612778,5,45,0.6675
3521,4.641588833612778,5,46,0.6675
3522,4.641588833612778,5,47,0.6675
3523,4.641588833612778,5,48,0.6675
3524,4.641588833612778,5,49,0.6675
3525,4.641588833612778,6,3,0.8125
3526,4.641588833612778,6,4,0.3475
3527,4.641588833612778,6,5,0.2675
3528,4.641588833612778,6,6,0.2425
3529,4.641588833612778,6,7,0.215
3530,4.641588833612778,6,8,0.215
3531,4.641588833612778,6,9,0.215
3532,4.641588833612778,6,10,0.215
3533,4.641588833612778,6,11,0.215
3534,4.641588833612778,6,12,0.215
3535,4.641588833612778,6,13,0.215
3536,4.641588833612778,6,14,0.215
3537,4.641588833612778,6,15,0.215
3538,4.641588833612778,6,16,0.215
3539,4.641588833612778,6,17,0.215
3540,4.641588833612778,6,18,0.215
3541,4.641588833612778,6,19,0.215
3542,4.641588833612778,6,20,0.215
3543,4.641588833612778,6,21,0.215
3544,4.641588833612778,6,22,0.215
3545,4.641588833612778,6,23,0.215
3546,4.641588833612778,6,24,0.215
3547,4.641588833612778,6,25,0.215
3548,4.641588833612778,6,26,0.215
3549,4.641588833612778,6,27,0.215
3550,4.641588833612778,6,28,0.215
3551,4.641588833612778,6,29,0.215
3552,4.641588833612778,6,30,0.215
3553,4.641588833612778,6,31,0.215
3554,4.641588833612778,6,32,0.215
3555,4.641588833612778,6,33,0.215
3556,4.641588833612778,6,34,0.215
3557,4.641588833612778,6,35,0.215
3558,4.641588833612778,6,36,0.215
3559,4.641588833612778,6,37,0.215
3560,4.641588833612778,6,38,0.215
3561,4.641588833612778,6,39,0.215
3562,4.641588833612778,6,40,0.215
3563,4.641588833612778,6,41,0.215
3564,4.641588833612778,6,42,0.215
3565,4.641588833612778,6,43,0.215
3566,4.641588833612778,6,44,0.215
3567,4.641588833612778,6,45,0.215
3568,4.641588833612778,6,46,0.215
3569,4.641588833612778,6,47,0.215
3570,4.641588833612778,6,48,0.215
3571,4.641588833612778,6,49,0.215
3572,4.641588833612778,7,3,0.45
3573,4.641588833612778,7,4,0.4575
3574,4.641588833612778,7,5,0.4475
3575,4.641588833612778,7,6,0.3475
3576,4.641588833612778,7,7,0.2975
3577,4.641588833612778,7,8,0.2975
3578,4.641588833612778,7,9,0.2975
3579,4.641588833612778,7,10,0.2975
3580,4.641588833612778,7,11,0.3
3581,4.641588833612778,7,12,0.3
3582,4.641588833612778,7,13,0.3
3583,4.641588833612778,7,14,0.2975
3584,4.641588833612778,7,15,0.2975
3585,4.641588833612778,7,16,0.2975
3586,4.641588833612778,7,17,0.2975
3587,4.641588833612778,7,18,0.3
3588,4.641588833612778,7,19,0.2975
3589,4.641588833612778,7,20,0.3
3590,4.641588833612778,7,21,0.3
3591,4.641588833612778,7,22,0.2975
3592,4.641588833612778,7,23,0.3
3593,4.641588833612778,7,24,0.2975
3594,4.641588833612778,7,25,0.3
3595,4.641588833612778,7,26,0.2975
3596,4.641588833612778,7,27,0.3
3597,4.641588833612778,7,28,0.2975
3598,4.641588833612778,7,29,0.3
3599,4.641588833612778,7,30,0.2975
3600,4.641588833612778,7,31,0.3
3601,4.641588833612778,7,32,0.2975
3602,4.641588833612778,7,33,0.3
3603,4.641588833612778,7,34,0.2975
3604,4.641588833612778,7,35,0.3
3605,4.641588833612778,7,36,0.2975
3606,4.641588833612778,7,37,0.3
3607,4.641588833612778,7,38,0.2975
3608,4.641588833612778,7,39,0.3
3609,4.641588833612778,7,40,0.2975
3610,4.641588833612778,7,41,0.3
3611,4.641588833612778,7,42,0.2975
3612,4.641588833612778,7,43,0.3
3613,4.641588833612778,7,44,0.2975
3614,4.641588833612778,7,45,0.3
3615,4.641588833612778,7,46,0.2975
3616,4.641588833612778,7,47,0.3
3617,4.641588833612778,7,48,0.2975
3618,4.641588833612778,7,49,0.3
3619,4.641588833612778,8,3,0.8575
3620,4.641588833612778,8,4,0.5525
3621,4.641588833612778,8,5,0.54
3622,4.641588833612778,8,6,0.3775
3623,4.641588833612778,8,7,0.3775
3624,4.641588833612778,8,8,0.3775
3625,4.641588833612778,8,9,0.3775
3626,4.641588833612778,8,10,0.3775
3627,4.641588833612778,8,11,0.3775
3628,4.641588833612778,8,12,0.3775
3629,4.641588833612778,8,13,0.3775
3630,4.641588833612778,8,14,0.3775
3631,4.641588833612778,8,15,0.3775
3632,4.641588833612778,8,16,0.3775
3633,4.641588833612778,8,17,0.3775
3634,4.641588833612778,8,18,0.3775
3635,4.641588833612778,8,19,0.3775
3636,4.641588833612778,8,20,0.3775
3637,4.641588833612778,8,21,0.3775
3638,4.641588833612778,8,22,0.3775
3639,4.641588833612778,8,23,0.3775
3640,4.641588833612778,8,24,0.3775
3641,4.641588833612778,8,25,0.3775
3642,4.641588833612778,8,26,0.3775
3643,4.641588833612778,8,27,0.3775
3644,4.641588833612778,8,28,0.3775
3645,4.641588833612778,8,29,0.3775
3646,4.641588833612778,8,30,0.3775
3647,4.641588833612778,8,31,0.3775
3648,4.641588833612778,8,32,0.3775
3649,4.641588833612778,8,33,0.3775
3650,4.641588833612778,8,34,0.3775
3651,4.641588833612778,8,35,0.3775
3652,4.641588833612778,8,36,0.3775
3653,4.641588833612778,8,37,0.3775
3654,4.641588833612778,8,38,0.3775
3655,4.641588833612778,8,39,0.3775
3656,4.641588833612778,8,40,0.3775
3657,4.641588833612778,8,41,0.3775
3658,4.641588833612778,8,42,0.3775
3659,4.641588833612778,8,43,0.3775
3660,4.641588833612778,8,44,0.3775
3661,4.641588833612778,8,45,0.3775
3662,4.641588833612778,8,46,0.3775
3663,4.641588833612778,8,47,0.3775
3664,4.641588833612778,8,48,0.3775
3665,4.641588833612778,8,49,0.3775
3666,4.641588833612778,9,3,0.555
3667,4.641588833612778,9,4,0.56
3668,4.641588833612778,9,5,0.56
3669,4.641588833612778,9,6,0.5675
3670,4.641588833612778,9,7,0.5725
3671,4.641588833612778,9,8,0.5675
3672,4.641588833612778,9,9,0.57
3673,4.641588833612778,9,10,0.5625
3674,4.641588833612778,9,11,0.57
3675,4.641588833612778,9,12,0.565
3676,4.641588833612778,9,13,0.57
3677,4.641588833612778,9,14,0.57
3678,4.641588833612778,9,15,0.5725
3679,4.641588833612778,9,16,0.5675
3680,4.641588833612778,9,17,0.5725
3681,4.641588833612778,9,18,0.5725
3682,4.641588833612778,9,19,0.57
3683,4.641588833612778,9,20,0.575
3684,4.641588833612778,9,21,0.5675
3685,4.641588833612778,9,22,0.5775
3686,4.641588833612778,9,23,0.5675
3687,4.641588833612778,9,24,0.5775
3688,4.641588833612778,9,25,0.57
3689,4.641588833612778,9,26,0.5775
3690,4.641588833612778,9,27,0.57
3691,4.641588833612778,9,28,0.5775
3692,4.641588833612778,9,29,0.57
3693,4.641588833612778,9,30,0.5775
3694,4.641588833612778,9,31,0.57
3695,4.641588833612778,9,32,0.58
3696,4.641588833612778,9,33,0.5725
3697,4.641588833612778,9,34,0.58
3698,4.641588833612778,9,35,0.575
3699,4.641588833612778,9,36,0.5775
3700,4.641588833612778,9,37,0.575
3701,4.641588833612778,9,38,0.5775
3702,4.641588833612778,9,39,0.575
3703,4.641588833612778,9,40,0.5775
3704,4.641588833612778,9,41,0.575
3705,4.641588833612778,9,42,0.5775
3706,4.641588833612778,9,43,0.575
3707,4.641588833612778,9,44,0.5775
3708,4.641588833612778,9,45,0.575
3709,4.641588833612778,9,46,0.5775
3710,4.641588833612778,9,47,0.575
3711,4.641588833612778,9,48,0.5775
3712,4.641588833612778,9,49,0.575
3713,4.641588833612778,10,3,0.84
3714,4.641588833612778,10,4,0.84
3715,4.641588833612778,10,5,0.8475
3716,4.641588833612778,10,6,0.85
3717,4.641588833612778,10,7,0.8525
3718,4.641588833612778,10,8,0.85
3719,4.641588833612778,10,9,0.855
3720,4.641588833612778,10,10,0.8625
3721,4.641588833612778,10,11,0.86
3722,4.641588833612778,10,12,0.865
3723,4.641588833612778,10,13,0.86
3724,4.641588833612778,10,14,0.865
3725,4.641588833612778,10,15,0.86
3726,4.641588833612778,10,16,0.8625
3727,4.641588833612778,10,17,0.86
3728,4.641588833612778,10,18,0.8625
3729,4.641588833612778,10,19,0.8625
3730,4.641588833612778,10,20,0.865
3731,4.641588833612778,10,21,0.8625
3732,4.641588833612778,10,22,0.865
3733,4.641588833612778,10,23,0.86
3734,4.641588833612778,10,24,0.865
3735,4.641588833612778,10,25,0.86
3736,4.641588833612778,10,26,0.865
3737,4.641588833612778,10,27,0.86
3738,4.641588833612778,10,28,0.865
3739,4.641588833612778,10,29,0.8575
3740,4.641588833612778,10,30,0.865
3741,4.641588833612778,10,31,0.8575
3742,4.641588833612778,10,32,0.865
3743,4.641588833612778,10,33,0.855
3744,4.641588833612778,10,34,0.865
3745,4.641588833612778,10,35,0.855
3746,4.641588833612778,10,36,0.865
3747,4.641588833612778,10,37,0.855
3748,4.641588833612778,10,38,0.865
3749,4.641588833612778,10,39,0.855
3750,4.641588833612778,10,40,0.865
3751,4.641588833612778,10,41,0.8575
3752,4.641588833612778,10,42,0.865
3753,4.641588833612778,10,43,0.8575
3754,4.641588833612778,10,44,0.865
3755,4.641588833612778,10,45,0.8575
3756,4.641588833612778,10,46,0.865
3757,4.641588833612778,10,47,0.8575
3758,4.641588833612778,10,48,0.865
3759,4.641588833612778,10,49,0.8575
3760,4.641588833612778,11,3,0.8625
3761,4.641588833612778,11,4,0.85
3762,4.641588833612778,11,5,0.8625
3763,4.641588833612778,11,6,0.8575
3764,4.641588833612778,11,7,0.8625
3765,4.641588833612778,11,8,0.8575
3766,4.641588833612778,11,9,0.8575
3767,4.641588833612778,11,10,0.86
3768,4.641588833612778,11,11,0.8675
3769,4.641588833612778,11,12,0.865
3770,4.641588833612778,11,13,0.87
3771,4.641588833612778,11,14,0.87
3772,4.641588833612778,11,15,0.8725
3773,4.641588833612778,11,16,0.8775
3774,4.641588833612778,11,17,0.8725
3775,4.641588833612778,11,18,0.875
3776,4.641588833612778,11,19,0.88
3777,4.641588833612778,11,20,0.875
3778,4.641588833612778,11,21,0.88
3779,4.641588833612778,11,22,0.8775
3780,4.641588833612778,11,23,0.875
3781,4.641588833612778,11,24,0.875
3782,4.641588833612778,11,25,0.88
3783,4.641588833612778,11,26,0.875
3784,4.641588833612778,11,27,0.8775
3785,4.641588833612778,11,28,0.8775
3786,4.641588833612778,11,29,0.8775
3787,4.641588833612778,11,30,0.8775
3788,4.641588833612778,11,31,0.8775
3789,4.641588833612778,11,32,0.8775
3790,4.641588833612778,11,33,0.8775
3791,4.641588833612778,11,34,0.8775
3792,4.641588833612778,11,35,0.8775
3793,4.641588833612778,11,36,0.8775
3794,4.641588833612778,11,37,0.8775
3795,4.641588833612778,11,38,0.8775
3796,4.641588833612778,11,39,0.8775
3797,4.641588833612778,11,40,0.8775
3798,4.641588833612778,11,41,0.8775
3799,4.641588833612778,11,42,0.8775
3800,4.641588833612778,11,43,0.8775
3801,4.641588833612778,11,44,0.8775
3802,4.641588833612778,11,45,0.8775
3803,4.641588833612778,11,46,0.8775
3804,4.641588833612778,11,47,0.8775
3805,4.641588833612778,11,48,0.8775
3806,4.641588833612778,11,49,0.8775
3807,4.641588833612778,12,3,0.835
3808,4.641588833612778,12,4,0.8425
3809,4.641588833612778,12,5,0.86
3810,4.641588833612778,12,6,0.8425
3811,4.641588833612778,12,7,0.8675
3812,4.641588833612778,12,8,0.85
3813,4.641588833612778,12,9,0.875
3814,4.641588833612778,12,10,0.85
3815,4.641588833612778,12,11,0.88
3816,4.641588833612778,12,12,0.8625
3817,4.641588833612778,12,13,0.8775
3818,4.641588833612778,12,14,0.86
3819,4.641588833612778,12,15,0.8775
3820,4.641588833612778,12,16,0.8625
3821,4.641588833612778,12,17,0.8725
3822,4.641588833612778,12,18,0.8625
3823,4.641588833612778,12,19,0.8725
3824,4.641588833612778,12,20,0.8625
3825,4.641588833612778,12,21,0.8725
3826,4.641588833612778,12,22,0.8625
3827,4.641588833612778,12,23,0.8725
3828,4.641588833612778,12,24,0.8625
3829,4.641588833612778,12,25,0.8725
3830,4.641588833612778,12,26,0.8625
3831,4.641588833612778,12,27,0.8725
3832,4.641588833612778,12,28,0.8625
3833,4.641588833612778,12,29,0.8725
3834,4.641588833612778,12,30,0.8625
3835,4.641588833612778,12,31,0.8725
3836,4.641588833612778,12,32,0.8625
3837,4.641588833612778,12,33,0.8725
3838,4.641588833612778,12,34,0.8625
3839,4.641588833612778,12,35,0.8775
3840,4.641588833612778,12,36,0.8625
3841,4.641588833612778,12,37,0.8775
3842,4.641588833612778,12,38,0.8625
3843,4.641588833612778,12,39,0.8775
3844,4.641588833612778,12,40,0.8625
3845,4.641588833612778,12,41,0.8775
3846,4.641588833612778,12,42,0.8625
3847,4.641588833612778,12,43,0.8775
3848,4.641588833612778,12,44,0.8625
3849,4.641588833612778,12,45,0.8775
3850,4.641588833612778,12,46,0.8625
3851,4.641588833612778,12,47,0.8775
3852,4.641588833612778,12,48,0.8625
3853,4.641588833612778,12,49,0.8775
3854,4.641588833612778,13,3,0.84
3855,4.641588833612778,13,4,0.84
3856,4.641588833612778,13,5,0.8425
3857,4.641588833612778,13,6,0.8475
3858,4.641588833612778,13,7,0.8425
3859,4.641588833612778,13,8,0.8475
3860,4.641588833612778,13,9,0.8425
3861,4.641588833612778,13,10,0.8475
3862,4.641588833612778,13,11,0.84
3863,4.641588833612778,13,12,0.8475
3864,4.641588833612778,13,13,0.84
3865,4.641588833612778,13,14,0.8475
3866,4.641588833612778,13,15,0.84
3867,4.641588833612778,13,16,0.8475
3868,4.641588833612778,13,17,0.84
3869,4.641588833612778,13,18,0.8475
3870,4.641588833612778,13,19,0.84
3871,4.641588833612778,13,20,0.8475
3872,4.641588833612778,13,21,0.84
3873,4.641588833612778,13,22,0.8475
3874,4.641588833612778,13,23,0.84
3875,4.641588833612778,13,24,0.8475
3876,4.641588833612778,13,25,0.84
3877,4.641588833612778,13,26,0.8475
3878,4.641588833612778,13,27,0.84
3879,4.641588833612778,13,28,0.8475
3880,4.641588833612778,13,29,0.84
3881,4.641588833612778,13,30,0.8475
3882,4.641588833612778,13,31,0.84
3883,4.641588833612778,13,32,0.8475
3884,4.641588833612778,13,33,0.84
3885,4.641588833612778,13,34,0.8475
3886,4.641588833612778,13,35,0.84
3887,4.641588833612778,13,36,0.8475
3888,4.641588833612778,13,37,0.84
3889,4.641588833612778,13,38,0.8475
3890,4.641588833612778,13,39,0.84
3891,4.641588833612778,13,40,0.8475
3892,4.641588833612778,13,41,0.84
3893,4.641588833612778,13,42,0.8475
3894,4.641588833612778,13,43,0.84
3895,4.641588833612778,13,44,0.8475
3896,4.641588833612778,13,45,0.84
3897,4.641588833612778,13,46,0.8475
3898,4.641588833612778,13,47,0.84
3899,4.641588833612778,13,48,0.8475
3900,4.641588833612778,13,49,0.84
3901,4.641588833612778,14,3,0.84
3902,4.641588833612778,14,4,0.84
3903,4.641588833612778,14,5,0.8425
3904,4.641588833612778,14,6,0.8475
3905,4.641588833612778,14,7,0.8425
3906,4.641588833612778,14,8,0.8475
3907,4.641588833612778,14,9,0.8425
3908,4.641588833612778,14,10,0.8475
3909,4.641588833612778,14,11,0.84
3910,4.641588833612778,14,12,0.8475
3911,4.641588833612778,14,13,0.84
3912,4.641588833612778,14,14,0.8475
3913,4.641588833612778,14,15,0.84
3914,4.641588833612778,14,16,0.8475
3915,4.641588833612778,14,17,0.84
3916,4.641588833612778,14,18,0.8475
3917,4.641588833612778,14,19,0.84
3918,4.641588833612778,14,20,0.8475
3919,4.641588833612778,14,21,0.84
3920,4.641588833612778,14,22,0.8475
3921,4.641588833612778,14,23,0.84
3922,4.641588833612778,14,24,0.8475
3923,4.641588833612778,14,25,0.84
3924,4.641588833612778,14,26,0.8475
3925,4.641588833612778,14,27,0.84
3926,4.641588833612778,14,28,0.8475
3927,4.641588833612778,14,29,0.84
3928,4.641588833612778,14,30,0.8475
3929,4.641588833612778,14,31,0.84
3930,4.641588833612778,14,32,0.8475
3931,4.641588833612778,14,33,0.84
3932,4.641588833612778,14,34,0.8475
3933,4.641588833612778,14,35,0.84
3934,4.641588833612778,14,36,0.8475
3935,4.641588833612778,14,37,0.84
3936,4.641588833612778,14,38,0.8475
3937,4.641588833612778,14,39,0.84
3938,4.641588833612778,14,40,0.8475
3939,4.641588833612778,14,41,0.84
3940,4.641588833612778,14,42,0.8475
3941,4.641588833612778,14,43,0.84
3942,4.641588833612778,14,44,0.8475
3943,4.641588833612778,14,45,0.84
3944,4.641588833612778,14,46,0.8475
3945,4.641588833612778,14,47,0.84
3946,4.641588833612778,14,48,0.8475
3947,4.641588833612778,14,49,0.84
3948,5.994842503189409,3,3,0.2425
3949,5.994842503189409,3,4,0.145
3950,5.994842503189409,3,5,0.145
3951,5.994842503189409,3,6,0.145
3952,5.994842503189409,3,7,0.145
3953,5.994842503189409,3,8,0.145
3954,5.994842503189409,3,9,0.145
3955,5.994842503189409,3,10,0.145
3956,5.994842503189409,3,11,0.145
3957,5.994842503189409,3,12,0.145
3958,5.994842503189409,3,13,0.145
3959,5.994842503189409,3,14,0.145
3960,5.994842503189409,3,15,0.145
3961,5.994842503189409,3,16,0.145
3962,5.994842503189409,3,17,0.145
3963,5.994842503189409,3,18,0.145
3964,5.994842503189409,3,19,0.145
3965,5.994842503189409,3,20,0.145
3966,5.994842503189409,3,21,0.145
3967,5.994842503189409,3,22,0.145
3968,5.994842503189409,3,23,0.145
3969,5.994842503189409,3,24,0.145
3970,5.994842503189409,3,25,0.145
3971,5.994842503189409,3,26,0.145
3972,5.994842503189409,3,27,0.145
3973,5.994842503189409,3,28,0.145
3974,5.994842503189409,3,29,0.145
3975,5.994842503189409,3,30,0.145
3976,5.994842503189409,3,31,0.145
3977,5.994842503189409,3,32,0.145
3978,5.994842503189409,3,33,0.145
3979,5.994842503189409,3,34,0.145
3980,5.994842503189409,3,35,0.145
3981,5.994842503189409,3,36,0.145
3982,5.994842503189409,3,37,0.145
3983,5.994842503189409,3,38,0.145
3984,5.994842503189409,3,39,0.145
3985,5.994842503189409,3,40,0.145
3986,5.994842503189409,3,41,0.145
3987,5.994842503189409,3,42,0.145
3988,5.994842503189409,3,43,0.145
3989,5.994842503189409,3,44,0.145
3990,5.994842503189409,3,45,0.145
3991,5.994842503189409,3,46,0.145
3992,5.994842503189409,3,47,0.145
3993,5.994842503189409,3,48,0.145
3994,5.994842503189409,3,49,0.145
3995,5.994842503189409,4,3,0.73
3996,5.994842503189409,4,4,0.545
3997,5.994842503189409,4,5,0.545
3998,5.994842503189409,4,6,0.545
3999,5.994842503189409,4,7,0.545
4000,5.994842503189409,4,8,0.545
4001,5.994842503189409,4,9,0.545
4002,5.994842503189409,4,10,0.545
4003,5.994842503189409,4,11,0.545
4004,5.994842503189409,4,12,0.545
4005,5.994842503189409,4,13,0.545
4006,5.994842503189409,4,14,0.545
4007,5.994842503189409,4,15,0.545
4008,5.994842503189409,4,16,0.545
4009,5.994842503189409,4,17,0.545
4010,5.994842503189409,4,18,0.545
4011,5.994842503189409,4,19,0.545
4012,5.994842503189409,4,20,0.545
4013,5.994842503189409,4,21,0.545
4014,5.994842503189409,4,22,0.545
4015,5.994842503189409,4,23,0.545
4016,5.994842503189409,4,24,0.545
4017,5.994842503189409,4,25,0.545
4018,5.994842503189409,4,26,0.545
4019,5.994842503189409,4,27,0.545
4020,5.994842503189409,4,28,0.545
4021,5.994842503189409,4,29,0.545
4022,5.994842503189409,4,30,0.545
4023,5.994842503189409,4,31,0.545
4024,5.994842503189409,4,32,0.545
4025,5.994842503189409,4,33,0.545
4026,5.994842503189409,4,34,0.545
4027,5.994842503189409,4,35,0.545
4028,5.994842503189409,4,36,0.545
4029,5.994842503189409,4,37,0.545
4030,5.994842503189409,4,38,0.545
4031,5.994842503189409,4,39,0.545
4032,5.994842503189409,4,40,0.545
4033,5.994842503189409,4,41,0.545
4034,5.994842503189409,4,42,0.545
4035,5.994842503189409,4,43,0.545
4036,5.994842503189409,4,44,0.545
4037,5.994842503189409,4,45,0.545
4038,5.994842503189409,4,46,0.545
4039,5.994842503189409,4,47,0.545
4040,5.994842503189409,4,48,0.545
4041,5.994842503189409,4,49,0.545
4042,5.994842503189409,5,3,0.1975
4043,5.994842503189409,5,4,0.105
4044,5.994842503189409,5,5,0.1075
4045,5.994842503189409,5,6,0.1075
4046,5.994842503189409,5,7,0.1075
4047,5.994842503189409,5,8,0.1075
4048,5.994842503189409,5,9,0.1075
4049,5.994842503189409,5,10,0.1075
4050,5.994842503189409,5,11,0.1075
4051,5.994842503189409,5,12,0.1075
4052,5.994842503189409,5,13,0.1075
4053,5.994842503189409,5,14,0.1075
4054,5.994842503189409,5,15,0.1075
4055,5.994842503189409,5,16,0.1075
4056,5.994842503189409,5,17,0.1075
4057,5.994842503189409,5,18,0.1075
4058,5.994842503189409,5,19,0.1075
4059,5.994842503189409,5,20,0.1075
4060,5.994842503189409,5,21,0.1075
4061,5.994842503189409,5,22,0.1075
4062,5.994842503189409,5,23,0.1075
4063,5.994842503189409,5,24,0.1075
4064,5.994842503189409,5,25,0.1075
4065,5.994842503189409,5,26,0.1075
4066,5.994842503189409,5,27,0.1075
4067,5.994842503189409,5,28,0.1075
4068,5.994842503189409,5,29,0.1075
4069,5.994842503189409,5,30,0.1075
4070,5.994842503189409,5,31,0.1075
4071,5.994842503189409,5,32,0.1075
4072,5.994842503189409,5,33,0.1075
4073,5.994842503189409,5,34,0.1075
4074,5.994842503189409,5,35,0.1075
4075,5.994842503189409,5,36,0.1075
4076,5.994842503189409,5,37,0.1075
4077,5.994842503189409,5,38,0.1075
4078,5.994842503189409,5,39,0.1075
4079,5.994842503189409,5,40,0.1075
4080,5.994842503189409,5,41,0.1075
4081,5.994842503189409,5,42,0.1075
4082,5.994842503189409,5,43,0.1075
4083,5.994842503189409,5,44,0.1075
4084,5.994842503189409,5,45,0.1075
4085,5.994842503189409,5,46,0.1075
4086,5.994842503189409,5,47,0.1075
4087,5.994842503189409,5,48,0.1075
4088,5.994842503189409,5,49,0.1075
4089,5.994842503189409,6,3,0.375
4090,5.994842503189409,6,4,0.285
4091,5.994842503189409,6,5,0.37
4092,5.994842503189409,6,6,0.28
4093,5.994842503189409,6,7,0.2875
4094,5.994842503189409,6,8,0.23
4095,5.994842503189409,6,9,0.2325
4096,5.994842503189409,6,10,0.23
4097,5.994842503189409,6,11,0.2325
4098,5.994842503189409,6,12,0.23
4099,5.994842503189409,6,13,0.2325
4100,5.994842503189409,6,14,0.23
4101,5.994842503189409,6,15,0.2325
4102,5.994842503189409,6,16,0.23
4103,5.994842503189409,6,17,0.2325
4104,5.994842503189409,6,18,0.23
4105,5.994842503189409,6,19,0.2325
4106,5.994842503189409,6,20,0.23
4107,5.994842503189409,6,21,0.2325
4108,5.994842503189409,6,22,0.23
4109,5.994842503189409,6,23,0.2325
4110,5.994842503189409,6,24,0.23
4111,5.994842503189409,6,25,0.2325
